year,sex,age,cohort,p10_guv,p25_guv,p50_guv,p75_guv,n,p10_epuf,p25_epuf,p50_epuf,p75_epuf,p10_cens,p25_cens,p50_cens,p75_cens,gap_p10,gap_p25,gap_p50,gap_p75
1974,1,40,1959,15435.46,30502.22,46037.54,62805.7,9860,14594.366096611804,29572.79445892392,45703.40961833696,50696.219072441,False,False,False,True,-0.05603188945892077,-0.03094463527420842,-0.007284246794304331,
1975,1,41,1959,14029.59,29423.86,45955.95,62516.39,9610,14178.463160669568,28356.926321339135,45016.620535125876,49979.082641360226,False,False,False,True,0.010555463865531575,-0.036934594810510334,-0.0206515621891299,
1976,1,42,1959,15168.21,31270.58,47796.34,65488.11,9500,14449.11754599694,29234.26108143567,46371.58654296693,51411.97638459376,False,False,False,True,-0.04856844714109072,-0.06733637325346768,-0.030262154852108626,
1977,1,43,1959,15146.1,31320.87,48801.99,68031.22,9477,13883.922442873487,29345.563345164413,47331.553782523246,52064.70916077557,False,False,False,True,-0.08701156116858129,-0.06514327737506129,-0.030593918633674753,
1978,1,44,1959,17250.92,32962.52,50298.96,70687.48,9407,14154.598536144083,29783.634419803177,48066.657528989286,52195.08210203131,False,False,False,True,-0.19782591920892595,-0.10141209631634271,-0.045395654869133356,
1979,1,45,1959,17961.17,33224.51,50321.61,70503.89,9283,14626.801631666416,29795.336657098254,48485.13874200534,62028.47358614091,False,False,False,True,-0.20535663149751965,-0.10893596331078788,-0.037177273813540024,
1980,1,46,1959,16486.32,31710.48,49065.14,69873.61,9146,13208.622493064715,28129.473827823003,46963.99108645232,63352.467142662244,False,False,False,True,-0.22166111060237353,-0.11982930830829994,-0.04376764203955517,
1981,1,47,1959,15960.21,31311.92,48967.4,70287.35,8965,12798.705852884697,27393.72129915672,46479.510728897054,66620.63204475245,False,False,False,True,-0.22075468925912636,-0.1336850182500244,-0.052143184572320825,
1982,1,48,1959,15331.56,30018.36,48405.59,69793.17,8727,11490.6889798825,26386.026546396854,46175.54645619449,67454.60012264356,False,False,False,True,-0.28837639545966565,-0.1289746219265866,-0.0471649424458569,
1983,1,49,1959,14725.38,29942.43,48909.16,70840.15,8528,10812.486487511615,25909.165734225946,45902.065277171954,67935.0566102145,False,False,False,False,-0.30887091310897424,-0.14467974256887045,-0.06345458880221466,-0.041873731384529995
1984,1,50,1959,15423.03,30718.29,49317.92,72462.3,8496,11794.313281192897,26930.348658723782,47177.25312477159,70372.73591111762,False,False,False,False,-0.2682443569007921,-0.13160438907599373,-0.04437565274084947,-0.029260512449489774
1985,1,51,1959,15165.37,30351.63,49420.36,73001.86,8445,10821.559803039128,25819.86198619862,46323.87003406223,70624.916609308,False,False,False,False,-0.3374741168542866,-0.1617061826422295,-0.06470510530133254,-0.03310191156310333
1986,1,52,1959,13859.28,30178.96,49564.85,74239.49,8278,11149.860935961442,25644.680152711317,46643.5849154387,72288.26506815002,False,False,False,False,-0.21752801864319346,-0.1628088441863503,-0.06074651052426637,-0.026634411728665687
1987,1,53,1959,14629.07,30082.29,50330.71,75006.45,8135,10639.979882648786,25608.087175188604,46888.04694048617,72315.79547359598,False,False,False,False,-0.3183920518173515,-0.16102841962426773,-0.07085264729024207,-0.03653153325445942
1988,1,54,1959,14681.06,30030.39,49989.89,74721.0,8082,11108.865007906541,24821.37025204118,46344.796204860104,72034.04653564398,False,False,False,False,-0.2788147887354929,-0.19050488309512068,-0.07571177101385294,-0.03662230132911036
1989,1,55,1959,13768.92,29010.59,48647.2,74437.72,7996,10650.363540732033,24129.729896971014,44931.22118746326,70891.4823179976,False,False,False,False,-0.2568198514392717,-0.18421624982730447,-0.0794613505273423,-0.048812512848191277
1960,1,25,1960,7148.578,14848.93,24462.12,32340.27,10055,7357.027242676394,12874.79767468369,21457.99612447282,29428.108970705576,False,False,False,True,0.028742488095664265,-0.142656076942,-0.13102844301631797,
1961,1,26,1960,7905.602,16223.77,26222.57,34419.4,9988,7280.676818950931,13954.63056965595,23662.199661590526,29122.707275803725,False,False,True,True,-0.08234779457123946,-0.15066605711523307,,
1962,1,27,1960,9612.46,18397.4,28783.41,37412.44,10104,8994.81576453537,16190.668376163665,26384.792909303753,28783.410446513182,False,False,True,True,-0.06641178836805435,-0.12777430017391958,,
1963,1,28,1960,10668.89,20306.45,30850.86,40079.45,10138,9483.453633809024,17188.759711278857,28450.360901427073,28450.360901427073,False,False,True,True,-0.11778347262460279,-0.16668290453750564,,
1964,1,29,1960,11537.67,21877.76,32913.04,42528.74,10193,11099.532964049093,19278.136200716846,28040.925382860867,28040.925382860867,False,False,True,True,-0.03871430215942625,-0.12649898129105924,,
1965,1,30,1960,12242.28,23753.25,35114.5,45168.61,10253,12092.564637867352,21305.94721909962,27640.147743696805,27640.147743696805,False,False,True,True,-0.012304763260624362,-0.10873311731666788,,
1966,1,31,1960,13365.77,25546.6,37474.7,48689.6,10323,14039.676324719394,23586.656225528583,35941.57139128165,37064.7454972592,False,False,True,True,0.04919038343697553,-0.07982309743557518,,
1967,1,32,1960,14171.65,26727.29,38976.16,50441.66,10326,14242.868055201916,24651.117787849467,36154.97275551256,36154.97275551256,False,False,True,True,0.005012803961363015,-0.08086289497496028,,
1968,1,33,1960,14974.24,28414.15,41020.98,52852.75,10335,15290.598960886187,26363.101656700324,40071.914518184494,41126.4385844525,False,False,True,True,0.02090680108602798,-0.07492189253448693,,
1969,1,34,1960,15845.52,29658.34,42500.2,55553.9,10312,15636.198246354386,27237.248558165706,39342.69236179491,39342.69236179491,False,False,True,True,-0.013298183836913668,-0.08515789874012614,,
1970,1,35,1960,15057.67,28963.73,42373.49,56645.75,10212,15419.054871220607,27947.03695408735,37583.94624860023,37583.94624860023,False,False,True,True,0.023716577931785866,-0.03573317596098705,,
1971,1,36,1960,15414.31,29788.67,43395.79,58079.82,10099,15252.53931425625,29118.484145398295,36051.456560969316,36051.456560969316,False,False,True,True,-0.010550297138421476,-0.02275495334715519,,
1972,1,37,1960,16357.02,31279.45,45897.98,62447.18,10065,15641.960947237227,30390.095554632324,40222.18529289572,40222.18529289572,False,False,True,True,-0.044700055477891264,-0.02884458119977589,,
1973,1,38,1960,16160.39,32702.43,47726.38,64128.48,10079,16537.79564806055,31803.45316934721,45796.97256385998,45796.97256385998,False,False,True,True,0.02308522024991564,-0.02787451294713568,,
1974,1,39,1960,16353.37,31308.76,46701.97,62744.25,9984,15362.490628012425,29572.79445892392,45703.40961833696,50696.219072441,False,False,False,True,-0.06250512747636729,-0.05704309801809411,-0.02161344410588873,
1975,1,40,1960,14196.19,29774.77,45622.75,61927.98,9698,13824.001581652828,28356.926321339135,44662.15895610914,49979.082641360226,False,False,False,True,-0.02656729227129303,-0.04879007559088134,-0.02127990832106586,
1976,1,41,1960,15820.1,31472.19,47685.45,65121.84,9620,14113.091556555151,28898.23509199388,46371.58654296693,51411.97638459376,False,False,False,True,-0.11417843762979574,-0.08532377496844455,-0.027939407240114043,
1977,1,42,1960,16250.5,32011.91,49234.28,67684.13,9557,13883.922442873487,29345.563345164413,47331.553782523246,52064.70916077557,False,False,False,True,-0.15739216562862388,-0.08696664991561631,-0.03941295676704207,
1978,1,43,1960,17522.21,33578.84,50865.14,70905.7,9469,14744.373475150087,30078.52188930618,48361.54499849229,52195.08210203131,False,False,False,True,-0.17260766840572062,-0.11008474812508975,-0.05047284352977274,
1979,1,44,1960,17720.1,33641.64,51432.17,70474.09,9414,14626.801631666416,30337.070050863676,48485.13874200534,62028.47358614091,False,False,False,True,-0.19184401448101643,-0.10339418665108524,-0.05900651887178956,
1980,1,45,1960,16606.17,32361.13,50427.59,70602.53,9236,13697.830733548593,28618.68206830688,46963.99108645232,63352.467142662244,False,False,False,True,-0.19253683337108868,-0.12289828749191166,-0.0711572849596054,
1981,1,46,1960,16041.04,32167.41,50476.3,70673.55,9074,12349.628454537866,27393.72129915672,46254.97202972364,66687.99365450448,False,False,False,True,-0.2615244602730896,-0.16063999074870114,-0.08733495766591695,
1982,1,47,1960,15206.01,30582.26,49484.44,70961.39,8855,11703.479516546991,26598.817083061345,45537.17484620102,67241.80958597908,False,False,False,True,-0.2618045522737979,-0.1395533580456606,-0.08312925476729238,
1983,1,48,1960,14976.31,30044.43,50186.26,71962.1,8708,11016.495666521269,26317.184092245254,46106.0744561816,68547.08414724345,False,False,False,False,-0.30707586374786233,-0.13245517270638463,-0.08479657578682949,-0.04861872257750704
1984,1,49,1960,15702.16,31384.67,51841.9,74052.56,8646,11401.169505153133,26930.348658723782,47570.39690081135,70569.3077991375,False,False,False,False,-0.3200823441989184,-0.15306570354551288,-0.08598804868670934,-0.04817979510005763
1985,1,50,1960,15229.92,31393.91,51582.77,74448.53,8565,11580.967508515558,26958.973544413264,47273.12966590777,71384.32431478442,False,False,False,False,-0.2738988954898181,-0.15229771301821268,-0.08724565109259044,-0.04202971631042773
1986,1,51,1960,15474.15,31424.03,52220.38,75531.02,8509,10964.029920362085,26202.17319950939,47201.07796223677,72659.92709934873,False,False,False,False,-0.3445509823591124,-0.1817305329825808,-0.10105610963620167,-0.03875340932135828
1987,1,52,1960,15359.44,31653.04,52269.35,76265.21,8428,11541.673093042751,26329.441743503776,47068.385582564966,72856.81139983237,False,False,False,False,-0.28576603608440587,-0.1841464235447185,-0.10480860061590874,-0.045720843766138886
1988,1,53,1960,16205.06,31212.44,51805.5,76144.33,8317,11282.441023655081,25862.826346532416,47386.25229935134,73075.50263013522,False,False,False,False,-0.36207591368308967,-0.1880100717829493,-0.08916417048134466,-0.0411374290117896
1989,1,54,1960,14740.77,30286.97,50757.3,75622.57,8222,10983.18740137991,25128.20147891464,46262.51663005477,72389.18969091304,False,False,False,False,-0.2942514386831663,-0.18672680671321987,-0.09272339275830069,-0.04369780902149526
1990,1,55,1960,13936.19,28894.82,48506.29,74541.14,8028,10368.00118623962,23926.156583629894,44024.12811387901,70661.91577698696,False,False,False,False,-0.2957647997480577,-0.18869006207480138,-0.09695563041100343,-0.05344443356319415
1961,1,25,1961,6698.223,14433.94,24074.77,32538.56,9952,6673.95375070502,12134.461364918217,21235.30738860688,29122.707275803725,False,False,False,True,-0.003629816804576859,-0.17353292650027097,-0.1254991649351261,
1962,1,26,1961,8862.892,17114.14,26900.5,35631.46,9994,8395.161380233012,14991.35960755895,25185.484140699034,28783.410446513182,False,False,True,True,-0.05421760847205285,-0.13243101342680638,,
1963,1,27,1961,9447.891,18747.6,29386.85,38443.55,10054,8890.73778169596,16596.04385916579,28177.711609455066,28450.360901427073,False,False,True,True,-0.06078150584595391,-0.12190139900136154,,
1964,1,28,1961,10947.64,20989.8,31382.47,41214.32,10098,10515.347018572824,18693.950255240576,28040.925382860867,28040.925382860867,False,False,True,True,-0.0402880970675501,-0.11583664968482357,,
1965,1,29,1961,11891.02,22664.92,33968.59,43907.53,10209,11516.728226540336,20730.110807772602,27640.147743696805,27640.147743696805,False,False,True,True,-0.031982886581369704,-0.08923108299617963,,
1966,1,30,1961,13567.94,24956.93,36587.4,47566.42,10246,13478.08927173062,23025.069172539806,35941.57139128165,37064.7454972592,False,False,True,True,-0.006644306853205907,-0.08056795276851472,,
1967,1,31,1961,13744.37,26168.53,37886.03,49302.23,10221,14242.868055201916,24103.315170341702,36154.97275551256,36154.97275551256,False,False,True,True,0.035627008357083614,-0.08220815380442369,,
1968,1,32,1961,15227.33,28361.42,40414.64,52916.02,10262,14763.336927752182,25835.839623566317,39544.65248505049,41126.4385844525,False,False,True,True,-0.03094496691741154,-0.09326711026058339,,
1969,1,33,1961,15570.63,29461.62,42000.85,54978.89,10249,15636.198246354386,27237.248558165706,39342.69236179491,39342.69236179491,False,False,True,True,0.004202179236038764,-0.07850293056906268,,
1970,1,34,1961,14412.0,28713.17,42074.75,55894.07,10134,14937.209406494963,28428.882418812995,37583.94624860023,37583.94624860023,False,False,True,True,0.03579418265815585,-0.009950287562890523,,
1971,1,35,1961,14850.43,29012.18,43229.39,57913.43,10044,14790.341153218182,28194.08782332216,36051.456560969316,36051.456560969316,False,False,True,True,-0.004054478123181138,-0.028603437502317385,,
1972,1,36,1961,15686.65,30537.58,45652.18,61674.02,10028,15195.047777316162,30390.095554632324,40222.18529289572,40222.18529289572,False,False,True,True,-0.031840461514504335,-0.00484130510772271,,
1973,1,37,1961,16414.82,31845.86,47467.71,64030.95,10065,15689.703563544623,30955.361084831282,45796.97256385998,45796.97256385998,False,False,True,True,-0.045179912083574546,-0.028361187534304354,,
1974,1,38,1961,15608.29,31059.12,46171.96,62970.85,9932,15362.490628012425,29956.85672462423,45703.40961833696,50696.219072441,False,False,False,True,-0.015873318527655306,-0.03613424764755872,-0.010199783592966657,
1975,1,39,1961,14245.81,29498.29,45732.63,62314.34,9709,13469.54000263609,28002.464742322394,44662.15895610914,49979.082641360226,False,False,False,True,-0.05603198831817179,-0.052039762751367916,-0.023685460199602028,
1976,1,40,1961,15389.99,30830.38,47880.34,64516.99,9651,14113.091556555151,29234.26108143567,46707.61253240872,51411.97638459376,False,False,False,True,-0.0866144522757474,-0.053159221305461295,-0.02479782110103491,
1977,1,41,1961,15527.91,30696.09,48773.59,66661.76,9561,14199.466134756974,29661.107037047903,47331.553782523246,52064.70916077557,False,False,False,True,-0.08943468211187221,-0.03429862466218953,-0.03001180575662167,
1978,1,42,1961,17961.6,32711.87,50534.87,70189.12,9506,14449.486005647086,30078.52188930618,48361.54499849229,52195.08210203131,False,False,False,True,-0.21757730238340287,-0.08392665042166852,-0.04395861995288253,
1979,1,43,1961,17660.51,32972.6,50757.71,70059.67,9444,14085.068237900994,29524.469960215545,48214.272045122634,62028.47358614091,False,False,False,True,-0.22621582754302005,-0.11045750385797073,-0.05140844981664507,
1980,1,44,1961,16518.12,31825.44,49527.44,69856.49,9296,13208.622493064715,28129.473827823003,46963.99108645232,63352.467142662244,False,False,False,True,-0.22358812465505634,-0.12344805264860527,-0.05314569844480398,
1981,1,45,1961,17121.08,31823.87,49582.64,69981.98,9138,12574.167153711282,27618.259998330137,46254.97202972364,66620.63204475245,False,False,False,True,-0.3086659693647189,-0.14173948902737643,-0.06947181094084667,
1982,1,46,1961,15712.45,30331.16,48735.42,70074.05,8919,11703.479516546991,25747.65493640338,45749.965382865514,67241.80958597908,False,False,False,True,-0.29456719956413474,-0.16383201439858117,-0.0632150407257903,
1983,1,47,1961,15382.29,30536.09,49570.15,71254.29,8745,10608.477308501962,25909.165734225946,46310.08363519126,68343.07496823379,False,False,False,False,-0.37156342008557364,-0.16431246732565094,-0.0680291115751196,-0.041714787042241706
1984,1,48,1961,16158.21,31451.5,50959.3,72857.41,8705,11204.597617133251,26930.348658723782,47963.54067685112,70765.87968715739,False,False,False,False,-0.36610408403296174,-0.15519282317099176,-0.060586121849075095,-0.029127284109295472
1985,1,49,1961,15662.78,31813.49,51195.47,73727.09,8637,11580.967508515558,26199.565838936836,48412.241224122416,71384.32431478442,False,False,False,False,-0.30192417854445397,-0.1941475740725534,-0.05589835197065377,-0.032292005062774784
1986,1,50,1961,15738.03,31665.61,51848.71,75005.12,8596,11149.860935961442,25830.511168310673,48316.06405583292,72102.43405255066,False,False,False,False,-0.3446530506079644,-0.20367483732878047,-0.07056596039536071,-0.0394685747544726
1987,1,51,1961,15974.4,31907.32,52227.88,75796.33,8482,10820.318524727578,26329.441743503776,48150.41743503772,72315.79547359598,False,False,False,False,-0.38956172937321293,-0.19214767956606346,-0.08128664424727336,-0.047007298005584196
1988,1,52,1961,16140.83,31443.29,52038.09,75701.71,8481,10935.288992158003,25515.67431503534,47386.25229935134,72034.04653564398,False,False,False,False,-0.3893570045901598,-0.20889266350452834,-0.09364379968041225,-0.04966187355647351
1989,1,53,1961,15451.35,30844.45,50441.12,75134.98,8320,11149.599331703846,25294.61340923858,46761.752421026584,71723.54196961729,False,False,False,False,-0.3262928152831041,-0.19836536707224117,-0.0757411026228088,-0.04646719569320737
