year,sex,age,model,n,n_low,n_high,negll,converged,alpha,beta,nu,tau,mu1,mu2,sig1,sig2,w,lowc,highc,p_low_model,p_high_model,eta_year,lam,gmm_q,gmm_chi2,has_guv,wedge
1983,2,64,mixture,2633,92,38,4161.345768314302,True,,,,,9.045408078347059,7.2485741612264025,0.7994482193942525,1.4687651830019843,0.7170210744037495,200.0,34700.0,0.02606863729556685,0.032064950469796384,0.0,0.0,nan,nan,0,nan
1983,2,65,mixture,2417,64,22,3698.427605704911,True,,,,,8.838770656270798,6.961119408993307,0.8131574462323591,1.3705312376473178,0.7884108003804043,200.0,34700.0,0.023812531254650528,0.019641294803398532,0.0,0.0,nan,nan,0,nan
1983,2,66,mixture,1903,83,26,3063.9832183472636,True,,,,,8.674601950751859,6.91960945259844,0.8548452653553028,1.5170351156803061,0.7170589444206491,200.0,34700.0,0.04037461089334409,0.016185379504392753,0.0,0.0,nan,nan,0,nan
1983,2,67,mixture,1510,76,13,2364.560667567837,True,,,,,8.480612885949155,6.39746552654708,0.8904834198937659,1.725198136659549,0.8189415236676869,200.0,34700.0,0.04758602911911806,0.012603535813105846,0.0,0.0,nan,nan,0,nan
1983,2,68,mixture,1352,68,8,2116.8168263845205,True,,,,,8.433113644098668,6.627492488881323,0.8515862684643338,1.594865748692667,0.7652792962381542,200.0,34700.0,0.04757451892977542,0.008665590282389017,0.0,0.0,nan,nan,0,nan
1983,2,69,mixture,1223,53,8,1884.6280898625475,True,,,,,8.489996704916825,6.98805574424315,0.7902022279006556,1.5277569760054444,0.7078275060074409,200.0,34700.0,0.03927462041890329,0.00797066002263629,0.0,0.0,nan,nan,0,nan
1984,1,15,dpln,2833,715,0,3918.2563717544126,True,2.199727016228101,0.8028170056204899,6.760073785913921,0.5656113274302215,,,,,,200.0,36800.0,0.2509715679433914,0.0001505743791245795,0.0,0.0,nan,nan,0,nan
1984,1,16,dpln,7133,1154,1,9916.382681646464,True,7.138598891056139,0.8228536997413561,7.535698258193331,0.5600916286890968,,,,,,200.0,36800.0,0.15819276195573753,1.7189351142476994e-07,0.0,0.0,nan,nan,0,nan
1984,1,17,dpln,11234,1007,0,15881.987551573231,True,13.187752899405625,0.8897479037301973,8.029813923484829,0.545858604957858,,,,,,200.0,36800.0,0.09276444040294014,6.686084534912595e-07,0.0,0.0,nan,nan,0,nan
1984,1,18,dpln,14517,867,2,20523.63193780483,True,7.691427040956547,0.8801550189030527,8.477104462478575,0.4694266842922775,,,,,,200.0,36800.0,0.05955724090349595,9.678366380105885e-06,0.0,0.0,nan,nan,0,nan
1984,1,19,dpln,16682,612,2,23328.090116164614,True,20.868651231243163,0.8663334522653917,9.077791351837861,0.4083381028310205,,,,,,200.0,36800.0,0.03868173243278275,3.232554904086804e-05,0.0,0.0,nan,nan,0,nan
1984,1,20,dpln,18348,535,6,25004.313501279943,True,4.009271063598544,0.8445610075544889,9.195655489639343,0.17035848182893537,,,,,,200.0,36800.0,0.0310440405645823,0.0011159387734990256,0.0,0.0,nan,nan,0,nan
1984,1,21,dpln,18887,480,22,25720.6817989959,True,4.610341562375873,0.8716724641531448,9.386255072279376,0.2512121367626921,,,,,,200.0,36800.0,0.02441546871596031,0.001722457177222081,0.0,0.0,nan,nan,0,nan
1984,1,22,dpln,19439,421,27,25744.330190830235,True,5.881770080785522,0.9111693058181441,9.57206900108263,0.27407093294903057,,,,,,200.0,36800.0,0.01818867714610959,0.0019282675511578251,0.0,0.0,nan,nan,0,nan
1984,1,23,dpln,19909,377,82,26088.472900664332,True,6.065754342358185,0.9448523010820175,9.725225623208102,0.2908394092971697,,,,,,200.0,36800.0,0.013707910820046106,0.005120922462261146,0.0,0.0,nan,nan,0,nan
1984,1,24,dpln,19757,339,172,25530.261410990504,True,7.523243437517074,0.963440593396389,9.896135470679667,0.2933177794879275,,,,,,200.0,36800.0,0.010995206836191802,0.00920247349095038,0.0,0.0,nan,nan,0,nan
1984,1,25,dpln,19619,294,303,25448.50076599811,True,7.58971558898628,0.9840954301233557,10.005498304286634,0.26390144292809614,,,,,,200.0,36800.0,0.008910630109107056,0.013782406251067747,0.0,0.5,0.0031701474336855206,124.39024500295245,1,0.0541768793170013
1984,1,26,dpln,19811,303,505,25650.130112587263,True,5.694837285203599,1.0006111546869092,10.04484292397503,0.2318846206240165,,,,,,200.0,36800.0,0.007563840302498431,0.02351798304196806,0.0,0.5,0.00524759910927186,207.92037190756963,1,0.05550959216842737
1984,1,27,dpln,19869,277,664,25457.482870923253,True,5.255244223197089,1.0091853551193743,10.103354763498526,0.2147882134909482,,,,,,200.0,36800.0,0.0067289125025641865,0.03400720490768927,0.0,0.5,0.004727834865192774,187.87470187303046,1,0.060488315823948736
1984,1,28,dpln,19223,246,968,25182.998708898194,True,4.6806587816428715,0.9976832819078483,10.153461385495476,0.1963750555193969,,,,,,200.0,36800.0,0.00661825122853049,0.04863542040575186,0.0,0.5,0.004879681613778919,187.6042393233443,1,0.04527428401153141
1984,1,29,dpln,18858,243,1122,24496.092636417714,True,4.354499423181388,1.0139236300144117,10.181195922261216,0.18108763351885232,,,,,,200.0,36800.0,0.005838190604577135,0.05985210394149687,0.0,0.5,0.008801480642583754,331.95664391568886,1,0.05384402525662536
1984,1,30,dpln,18487,220,1418,24322.398874085044,True,4.077159710156,1.0086044177074176,10.210306942785959,0.17500655812318452,,,,,,200.0,36800.0,0.005743303178751828,0.07342411923714964,0.0,0.5,0.004151389105850975,153.49346079973395,1,0.05710081476077586
1984,1,31,dpln,17765,236,1554,23479.445825971074,True,3.703782702651415,1.0020726202423564,10.230907670326138,0.1413470840306661,,,,,,200.0,36800.0,0.005671874384115415,0.08557834221708782,0.0,0.5,0.008800856637409371,312.69443632715496,1,0.05644085529220873
1984,1,32,dpln,17364,181,1784,22921.426782161656,True,3.6148018011889307,1.0249425959743184,10.255185636942985,0.14306890938492822,,,,,,200.0,36800.0,0.00489580571401553,0.09890456859025964,0.0,0.5,0.005515328820048937,191.53633926265948,1,0.050889180151838534
1984,1,33,dpln,17057,177,2013,22618.50192387553,True,3.4549761696752808,1.0201506401033464,10.28514535995033,0.13326953746283626,,,,,,200.0,36800.0,0.004811275675335794,0.11478414809202775,0.0,0.5,0.00644326664177559,219.80559821753246,1,0.04035610113950288
1984,1,34,dpln,15975,189,2053,21084.043282198276,True,3.497669049037917,1.0270738940278066,10.312442979318423,0.14075479096049248,,,,,,200.0,36800.0,0.004530640662921413,0.12581228907085273,0.0,0.5,0.007860022680980246,251.12772465731885,1,0.061734433099359096
1984,1,35,dpln,16045,147,2328,21128.716796571167,True,3.0305788682259904,1.053949859212199,10.29378991924329,0.13624196905272823,,,,,,200.0,36800.0,0.003875343630634761,0.1439303378471214,0.0,0.5,0.0071134701459433635,228.27125698332253,1,0.06556386662223582
1984,1,36,dpln,15818,153,2663,21007.473286023942,True,2.693424473306599,1.0855572293472378,10.279332452247543,0.1342281253593273,,,,,,200.0,36800.0,0.003230229611992863,0.16297574443106444,0.0,0.5,0.010578912458998549,334.6744745528781,1,0.06599514666935284
1984,1,37,dpln,16492,146,3085,21583.504857093976,False,2.7603984595586475,1.0749644955137196,10.350896320568367,0.13498457357841226,,,,,,200.0,36800.0,0.003183721479343053,0.1904957202232722,0.0,0.5,0.006068929862752894,200.17758259304145,1,0.05500381346616479
1984,1,38,dpln,14563,134,2831,19259.726186305707,True,3.071050852766525,1.120195148915704,10.377548019095213,0.19052390373136122,,,,,,200.0,36800.0,0.002534059010422529,0.19853430140170514,0.0,0.5,0.010692371040797491,311.42599893426774,1,0.06768484793253088
1984,1,39,dpln,12243,118,2490,16362.462266432653,True,2.7516319937691094,1.0709656697751293,10.32867648398317,0.1763845112592522,,,,,,200.0,36800.0,0.0033518729330911205,0.18609004581535626,0.0,0.5,0.011183455916875782,273.8381015806204,1,0.10422935099759724
1984,1,40,dpln,12233,96,2662,16227.78127801925,True,2.9467904226936263,1.0737402086746255,10.466513831518654,0.1530261329444311,,,,,,200.0,36800.0,0.0028900001715759967,0.24452928624738257,0.0,0.5,0.011097962521300353,271.52275104613443,1,0.016118019721173795
1984,1,41,dpln,12808,99,2847,16898.25583617122,True,2.5234286617559345,1.1057434898166045,10.36074510151557,0.16720619138338536,,,,,,200.0,36800.0,0.002621415373705214,0.2226627299449634,0.0,0.5,0.010281422856588378,263.3689278943679,1,0.08949831337930594
1984,1,42,dpln,12262,94,2944,16128.566773727793,True,2.50475179944207,1.0650687858709786,10.411223791355004,0.1735268905601233,,,,,,200.0,36800.0,0.003079943985991563,0.2458243094638516,0.0,0.5,0.019038808781107915,466.9077465478905,1,0.059533367850827724
1984,1,43,dpln,11007,83,2587,14446.39669217248,True,2.623327119124959,1.1127879646021428,10.393563271205608,0.1365445733712443,,,,,,200.0,36800.0,0.0024492153455591185,0.22904471652875213,0.0,0.5,0.011965057697445092,263.39878015155625,1,0.06643562074760682
1984,1,44,dpln,10319,77,2377,13645.440157198209,True,2.3884127466443963,1.1015310813414203,10.356086464939867,0.13391021065398376,,,,,,200.0,36800.0,0.0026329051194633,0.22693503860865694,0.0,0.5,0.01031270899442135,212.83368822686782,1,0.08381587497964471
1984,1,45,dpln,9861,75,2334,12936.776008737987,True,4.098087318710252,1.1144041752260219,10.50584953765435,0.21302474945348415,,,,,,200.0,36800.0,0.00244024986795505,0.22690639280463532,0.0,0.5,0.01887173707272384,372.18839854825956,1,0.05623570779918201
1984,1,46,dpln,9732,74,2338,12954.880294969558,False,2.4068185833681994,1.0884906826612453,10.386184859140094,0.14756491014767234,,,,,,200.0,36800.0,0.0027440713813895947,0.24110322531573214,0.0,0.5,0.01466187703829792,285.3787746734307,1,0.06842350112362883
1984,1,47,dpln,9393,74,2130,12379.931021358143,True,2.6768812146512384,1.1135861608588515,10.389136071646876,0.14449703862829566,,,,,,200.0,36800.0,0.002468965115658447,0.22355637135778383,0.0,0.5,0.013468560695568782,253.02038122695515,1,0.06450378859325459
1984,1,48,dpln,8913,66,2066,11725.156676501098,True,2.536551914962297,1.1354035400326736,10.368972077997952,0.15711094493912398,,,,,,200.0,36800.0,0.0022177823517628677,0.2286063751976103,0.0,0.5,0.012994306197220803,231.63650227165803,1,0.06255399190383201
1984,1,49,dpln,8868,73,2053,11765.968547280798,True,2.4823560563367395,1.1133562510647461,10.373401327344233,0.13708184525345363,,,,,,200.0,36800.0,0.0024558954068399576,0.22982010625808058,0.0,0.5,0.00990262883430254,175.63302500518986,1,0.07107838893154017
1984,1,50,dpln,8712,78,1989,11512.93149247204,True,2.607394195939551,1.1232780637288056,10.38064771728899,0.1547825096485205,,,,,,200.0,36800.0,0.002353167459713217,0.22712553026292182,0.0,0.5,0.014036679197770689,244.57509834195648,1,0.053194462117185884
1984,1,51,dpln,8251,53,1882,10938.701189279907,False,2.28298974982124,1.2144088333631575,10.297126594571285,0.17914266011563215,,,,,,200.0,36800.0,0.0015438637044548043,0.2282056948303698,0.0,0.5,0.017176832519017433,283.4520902288257,1,0.05452204681365336
1984,1,52,dpln,8439,48,1884,11249.366614917628,True,2.5318398293405475,1.101583386963951,10.352502776442348,0.1464292187821468,,,,,,200.0,36800.0,0.002696431119893899,0.21418054238314155,0.0,0.5,0.008457479223346644,142.74533433164464,1,0.10319791041792237
1984,1,53,dpln,8316,41,1915,11158.082498203956,True,2.5458795561784586,1.100504465905609,10.348497835533022,0.14057308003511615,,,,,,200.0,36800.0,0.0027256735175594728,0.20999015586651426,0.0,0.5,0.0125464350660133,208.6723080179332,1,0.09625885737649882
1984,1,54,dpln,8386,56,1878,11194.94316814283,True,2.3951168721910037,1.105292124534087,10.344631907640247,0.13854068086544688,,,,,,200.0,36800.0,0.002617919319681601,0.22151798190289707,0.0,0.5,0.011559139642512041,193.86989008421196,1,0.06702576035474583
1984,1,55,dpln,8092,65,1825,10913.275900509998,False,2.762821858561641,1.1219213787956344,10.382760583026444,0.17404493693456338,,,,,,200.0,36800.0,0.0024149282408009853,0.219085932008103,0.0,0.5,0.01762524687268745,285.2469953875737,1,0.0675515457119462
1984,1,56,dpln,8196,67,1664,11064.847978603459,True,3.8843568517455584,0.9698087882927634,10.488538472129504,0.21175568729702812,,,,,,200.0,36800.0,0.005325146983126879,0.20185818272106526,0.0,0.0,nan,nan,0,nan
1984,1,57,dpln,7952,77,1554,10971.561580808411,True,7.170409317079654,0.9380573835503581,10.584814470508341,0.28894900878112656,,,,,,200.0,36800.0,0.006439853847310272,0.19371934671970392,0.0,0.0,nan,nan,0,nan
1984,1,58,dpln,7648,71,1572,10473.428629242046,True,3.652170794435036,0.9456478403767514,10.481062511344938,0.22088881608872354,,,,,,200.0,36800.0,0.006039126207807806,0.20395123227411416,0.0,0.0,nan,nan,0,nan
1984,1,59,dpln,7310,62,1305,10123.195466753994,True,7.961664393812156,0.9348122956713117,10.56414813956459,0.29668716597989553,,,,,,200.0,36800.0,0.006770908711119869,0.17653893550244648,0.0,0.0,nan,nan,0,nan
1984,1,60,dpln,7087,71,1240,9845.384271651748,True,5.7237884073955145,0.9300382160180375,10.509461551044403,0.29023207588685623,,,,,,200.0,36800.0,0.00700806118084379,0.17387866067923796,0.0,0.0,nan,nan,0,nan
1984,1,61,dpln,6573,67,1148,9261.054370268925,True,6.987093705261213,0.9220827920800809,10.525169684425235,0.3414840424093999,,,,,,200.0,36800.0,0.007491577183567562,0.17296326981161825,0.0,0.0,nan,nan,0,nan
1984,1,62,dpln,5866,63,956,8774.204040366652,True,10.582341000881856,0.8426787481086084,10.545570685773038,0.4281968835525598,,,,,,200.0,36800.0,0.01187561858066377,0.16323650466208328,0.0,0.0,nan,nan,0,nan
1984,1,63,dpln,5267,78,835,8468.664116638163,True,11.377058728791571,0.7215388307500593,10.574563282684972,0.4621764855111388,,,,,,200.0,36800.0,0.022083975294818047,0.1571398947194711,0.0,0.0,nan,nan,0,nan
1984,1,64,dpln,4287,81,613,6987.8146353199545,True,19.352976596249857,0.697889862447334,10.578281598478007,0.47422217127915817,,,,,,200.0,36800.0,0.025591523711354737,0.14371783601330423,0.0,0.0,nan,nan,0,nan
1984,1,65,dpln,3424,67,401,5712.085790131034,True,19.41553592505202,0.829465354844966,10.202329214084832,0.8300981091446635,,,,,,200.0,36800.0,0.020806283385457484,0.12862424720038057,0.0,0.0,nan,nan,0,nan
1984,1,66,dpln,2800,84,309,4926.9651815263405,True,2.782203398574409,0.940997634112359,9.410785311568901,1.1104373192620685,,,,,,200.0,36800.0,0.026896045450686,0.1097761675403881,0.0,0.0,nan,nan,0,nan
1984,1,67,dpln,2169,71,230,3821.803829102614,True,4.448371627755857,1.0610131533256573,9.317682324095749,1.2207182941052834,,,,,,200.0,36800.0,0.026115800785420123,0.09775607040225431,0.0,0.0,nan,nan,0,nan
1984,1,68,dpln,1882,78,163,3283.664054390484,True,1.05,0.7881158021726274,8.655546880463284,0.15873785259313783,,,,,,200.0,36800.0,0.040843360194707704,0.06181850103787645,0.0,0.0,nan,nan,0,nan
1984,1,69,dpln,1656,55,128,2842.663537892971,True,1.05,0.8004916690354149,8.669964828204419,0.09726474043465065,,,,,,200.0,36800.0,0.03828849380185432,0.06277375709558752,0.0,0.0,nan,nan,0,nan
1984,1,70,dpln,1485,56,108,2523.560246016718,True,1.05,0.8338664944894342,8.5896003177772,0.15362344377485088,,,,,,200.0,36800.0,0.0361231359528746,0.05949671750317931,0.0,0.0,nan,nan,0,nan
1984,1,71,dpln,1262,63,77,2167.967371735541,True,1.05,0.7963466579851345,8.57621643010888,0.3564895735642027,,,,,,200.0,36800.0,0.043522982560227734,0.060521135946125515,0.0,0.0,nan,nan,0,nan
1984,1,72,dpln,1112,63,62,1915.9018353786782,True,1.05,0.7355823945033676,8.61199590782672,0.1031964458520359,,,,,,200.0,36800.0,0.05153176115011189,0.05628726939768647,0.0,0.0,nan,nan,0,nan
1984,1,73,dpln,1008,47,73,1788.4079080228066,True,1.05,0.7455346830407837,8.573432758048535,0.3624548735362829,,,,,,200.0,36800.0,0.05277515996868899,0.058230372318758605,0.0,0.0,nan,nan,0,nan
1984,2,15,mixture,2131,535,1,2795.1602615766287,True,,,,,6.4324259944852145,4.0,0.7573435222730569,1.9818712846784565,0.7300755050211232,200.0,36800.0,0.2497819039736088,0.00013697363650696257,0.0,0.0,nan,nan,0,nan
1984,2,16,mixture,6245,1091,1,8550.522837751772,True,,,,,6.867162331271727,5.248495642175567,0.7325056429967719,1.3551603744082064,0.6829029709831098,200.0,36800.0,0.17419764081066658,1.6446114695790512e-05,0.0,0.0,nan,nan,0,nan
1984,2,17,mixture,10420,1064,0,14450.373706071325,True,,,,,7.496871401743906,6.056694365958004,0.6215904999487432,1.0883044757801126,0.6033620618252246,200.0,36800.0,0.0964855352905401,8.741450497613646e-06,0.0,0.0,nan,nan,0,nan
1984,2,18,mixture,13230,928,4,18413.743921230274,True,,,,,7.867413877903428,6.372917688280999,0.6065171408523098,1.148944319160318,0.6411909290918505,200.0,36800.0,0.06273376217005515,6.042958106419684e-05,0.0,0.0,nan,nan,0,nan
1984,2,19,mixture,14935,786,4,21836.01623117512,True,,,,,8.31823776161408,6.80665584903274,0.6181357991888461,1.1661474466770687,0.5874853780756336,200.0,36800.0,0.040397837800535644,0.0004180631279889339,0.0,0.0,nan,nan,0,nan
1984,2,20,mixture,16096,719,1,23320.856988226693,True,,,,,8.574368194520781,6.9839899211178205,0.5902271554870792,1.2074507168874131,0.615126837174464,200.0,36800.0,0.03130880561006829,0.0009810186965195124,0.0,0.0,nan,nan,0,nan
1984,2,21,mixture,16351,673,0,23752.563354574242,True,,,,,8.894930335553589,7.324659213417351,0.4739032066311381,1.2004419554325154,0.5150676959014234,200.0,36800.0,0.02216429076813858,0.002080557835426584,0.0,0.0,nan,nan,0,nan
1984,2,22,mixture,16771,614,0,23546.536854046004,True,,,,,8.970176509381371,7.268481223457935,0.4954566046876376,1.2623314327922073,0.6211716511666707,200.0,36800.0,0.022461959256657733,0.002496126099563951,0.0,0.0,nan,nan,0,nan
1984,2,23,mixture,16783,501,7,22902.525925063303,True,,,,,9.186601828868652,7.4890374560449064,0.45560707831618286,1.2825199345756622,0.6290996674746496,200.0,36800.0,0.016247451577584865,0.00453739065724962,0.0,0.0,nan,nan,0,nan
1984,2,24,mixture,16590,504,18,22709.23075099859,True,,,,,9.282876446829684,7.557222635154432,0.4518859127897355,1.3308942920597169,0.6328908499761509,200.0,36800.0,0.01645438753849289,0.006884413346815084,0.0,0.0,nan,nan,0,nan
1984,2,25,mixture,16393,477,32,22507.444436698024,True,,,,,9.355399912554539,7.60062614121027,0.4534856863393098,1.287953590075681,0.6421681376131774,200.0,36800.0,0.013212084806117333,0.007672960049725902,0.0,0.5,0.010628328435148791,348.46037607478826,1,-0.0009768056038194648
1984,2,26,mixture,15951,414,74,21919.116710770762,True,,,,,9.407727153448315,7.634187585439126,0.4765764117377432,1.3022138825416913,0.6583103957188638,200.0,36800.0,0.01244606597976656,0.011320320499835489,0.0,0.5,0.007872333125328491,251.14317136422952,1,-0.006490928567640465
1984,2,27,mixture,15953,411,97,22278.08486840339,True,,,,,9.442932381813206,7.679541310770706,0.4807188499926795,1.3136945739291828,0.6477712397471723,200.0,36800.0,0.012308819264744078,0.013874552880080385,0.0,0.5,0.008721135996055021,278.2565650901315,1,-0.01322085786897341
1984,2,28,mixture,15208,395,149,21511.65960574948,True,,,,,9.467055891383145,7.716024315218928,0.4840204555608171,1.337081443128814,0.6381047391793114,200.0,36800.0,0.012770525786368392,0.01637456907284174,0.0,0.5,0.0072134874975862415,219.40543572658314,1,0.009920189897749706
1984,2,29,mixture,14943,417,202,21573.410139986452,True,,,,,9.471580390367988,7.662460350367121,0.5187883153313981,1.3562932410214394,0.6494648782912436,200.0,36800.0,0.014252348542593715,0.02073360203659049,0.0,0.5,0.007710629090449794,230.43986099718254,1,-0.010353520629538015
1984,2,30,mixture,14303,381,209,20742.14732549037,True,,,,,9.509758304205349,7.759455094849752,0.5127524499838657,1.366863681041447,0.6317926314499235,200.0,36800.0,0.013213162059415964,0.023990917924265043,0.0,0.5,0.006255161599412246,178.9351527127867,1,-0.020014540342218046
1984,2,31,mixture,13862,347,233,20014.984618432274,True,,,,,9.523729764402946,7.803744174759527,0.5148311117720694,1.348223641173296,0.636948601586989,200.0,36800.0,0.011458632237390411,0.025460530057867685,0.0,0.5,0.008258403902846963,228.95598980252922,1,-0.0262834531439115
1984,2,32,mixture,13526,368,250,19798.257875740797,True,,,,,9.52013752460809,7.7965940298534715,0.523935943841026,1.395076476620777,0.6286300466569723,200.0,36800.0,0.013615986070456944,0.027801023579696618,0.0,0.5,0.007766776311304638,210.10683277341306,1,-0.019878775517313457
1984,2,33,mixture,13174,320,285,19150.56947015327,True,,,,,9.529801074841034,7.837793099621712,0.5345612763829418,1.3850872171100677,0.6365470909750691,200.0,36800.0,0.01212788034245676,0.030649986924607825,0.0,0.5,0.005466033267452574,144.01904453084043,1,-0.005075561709942878
1984,2,34,mixture,12474,323,238,18296.39979204777,True,,,,,9.544526431938051,7.7889698812495585,0.5325616400771771,1.3822754163028905,0.6342862187289958,200.0,36800.0,0.013086895632561522,0.030767296162229868,0.0,0.5,0.007979214134220874,199.06543422054236,1,-0.028496024462401775
1984,2,35,mixture,12390,304,274,18290.727031325656,True,,,,,9.539027317488548,7.857902963890955,0.5359308039565854,1.3641831537339966,0.6239470978877085,200.0,36800.0,0.011397644752515096,0.031256465300156626,0.0,0.5,0.007493779350599882,185.6958523078651,1,-0.021145414702009833
1984,2,36,mixture,12469,316,310,18490.49408029301,True,,,,,9.541955677798107,7.83695890816647,0.549811024136404,1.3804893067763124,0.6322873336763365,200.0,36800.0,0.012120458177590568,0.034096678395347045,0.0,0.5,0.007636833889123267,190.44736352695602,1,-0.030843680720091717
1984,2,37,mixture,12893,287,299,18852.5212628599,True,,,,,9.538524225800463,7.902082635958295,0.5501393757710931,1.340989519530715,0.6344715593058508,200.0,36800.0,0.009535998669789056,0.033660785970648616,0.0,0.5,0.005809549709000612,149.80504879628978,1,-0.02770011533345406
1984,2,38,mixture,11556,271,271,17045.066031674098,True,,,,,9.528201500478238,7.868757152377551,0.5519951762012595,1.387859856238793,0.6441059760017477,200.0,36800.0,0.011390933326370123,0.03403413819974413,0.0,0.5,0.006193615499551993,143.14684142564568,1,-0.009635360051124748
1984,2,39,mixture,9634,228,220,14020.299632918906,True,,,,,9.491341774642908,7.781217559841225,0.5729524403346338,1.393866877224356,0.6846998538805721,200.0,36800.0,0.011802134430596157,0.03338293290796519,0.0,0.5,0.005816541982423184,112.07313091732992,1,-0.031058882079123037
1984,2,40,mixture,9910,215,218,14350.431247803312,True,,,,,9.496006573056084,7.745355501950111,0.5636199622700322,1.373509596619086,0.6780979195670425,200.0,36800.0,0.012041594578850234,0.031169146526076608,0.0,0.5,0.00431557359074048,85.5346685684763,1,-0.03401891123101309
1984,2,41,mixture,10285,235,230,14814.309381371664,True,,,,,9.493008860557449,7.871179129532075,0.556276669056179,1.4059463678773587,0.6659543573833813,200.0,36800.0,0.011232631406911707,0.03224866742016424,0.0,0.5,0.0066469149380987465,136.7270402766912,1,-0.023336529241777076
1984,2,42,mixture,9838,207,223,14031.930308096553,True,,,,,9.49897992986779,7.921358456903943,0.5534275294761488,1.386984086609776,0.6708815305714322,200.0,36800.0,0.009643152196035268,0.0325695373656326,0.0,0.5,0.008784262266636835,172.83914435834637,1,-0.04765474911917646
1984,2,43,mixture,8675,194,173,12353.3175919143,True,,,,,9.459548749723925,7.73939603616974,0.565723547486281,1.4027057988924576,0.6991715183483851,200.0,36800.0,0.012305785999250817,0.02907424175359792,0.0,0.5,0.005342399040029263,92.69062334450771,1,-0.02189378373842973
1984,2,44,mixture,8091,164,140,11375.356147673898,True,,,,,9.480800478975175,7.869788315333351,0.5438926859733603,1.3239864695795585,0.6924551800211326,200.0,36800.0,0.008013181845203882,0.027017292048253608,0.0,0.5,0.012445376485735597,201.39108229217342,1,-0.03890351408029077
1984,2,45,mixture,7732,182,162,10988.977040148744,True,,,,,9.456891839116144,7.7754063991510245,0.565963120994978,1.4272371878300516,0.7066008290690181,200.0,36800.0,0.012122892917403087,0.029974786856568507,0.0,0.5,0.008206210627067393,126.90084113697017,1,-0.048040670385928186
1984,2,46,mixture,7848,150,142,10998.596665084793,True,,,,,9.464591059097065,7.844934590211577,0.542733958088618,1.359086596890062,0.6942342960418242,200.0,36800.0,0.009320041008293282,0.026098512062142143,0.0,0.5,0.0046985698219078964,73.74875192466634,1,-0.004757820659347291
1984,2,47,mixture,7467,129,139,10421.099926152941,True,,,,,9.469810857337942,7.833048570354491,0.548736568875958,1.3041234152564596,0.6971243686924223,200.0,36800.0,0.00786572376843262,0.025985461551898494,0.0,0.5,0.0034962496559033654,52.21299236126086,1,-0.0071012394512872095
1984,2,48,mixture,7020,126,150,9803.575802794683,True,,,,,9.496563067375545,7.980167104642003,0.5365173439168381,1.3565473352575,0.6782826837224434,200.0,36800.0,0.007728506555061916,0.029652981940861235,0.0,0.5,0.0076610167089891535,107.56067459420771,1,-0.04528743981528959
1984,2,49,mixture,6951,137,127,9573.570499648318,True,,,,,9.480357351756778,7.9254708088100765,0.5376833367911552,1.346009556503658,0.683889912646309,200.0,36800.0,0.008054626693840772,0.027334354706369572,0.0,0.5,0.007099619591275267,98.69891155790876,1,-0.03247080984912253
1984,2,50,mixture,6693,128,132,9337.607093900195,True,,,,,9.469871830991845,7.879560114738941,0.540671112247501,1.356292011393173,0.6872176950936035,200.0,36800.0,0.008917341285557332,0.026585696301476683,0.0,0.5,0.004396150249695005,58.84686724241733,1,-0.036096386278366574
1984,2,51,mixture,6272,108,104,8745.066946026793,True,,,,,9.473068182755748,7.863953995688747,0.5462736237978695,1.3004698833572248,0.6999338394838932,200.0,36800.0,0.0072784422647470546,0.026156098234221412,0.0,0.5,0.007851059405635484,98.4836891842915,1,-0.023507913968029287
1984,2,52,mixture,6407,123,101,8998.137425431982,True,,,,,9.467774159091526,7.820503028745851,0.5497242870811456,1.3708167209353173,0.6952531776305897,200.0,36800.0,0.010023241854975018,0.02742326663266737,0.0,0.5,0.004276014058879354,54.79284415048005,1,-0.04138326714632587
1984,2,53,mixture,6224,120,101,8590.626158582174,True,,,,,9.471120371898044,7.954849515841946,0.5265082571285996,1.3266598025496323,0.6797240280859401,200.0,36800.0,0.007244548806008943,0.024853475986972583,0.0,0.5,0.008286902193596523,103.15535850588952,1,-0.014232225007047938
1984,2,54,mixture,6225,143,92,8748.239759251146,True,,,,,9.459238860264383,7.832318347742848,0.5416297911915366,1.404930345074768,0.693726921236008,200.0,36800.0,0.01091654878792051,0.026547875221133256,0.0,0.5,0.010760141346218307,133.96375976041793,1,-0.042020342990946875
1984,2,55,mixture,5945,110,110,8292.850325957284,True,,,,,9.489660436955377,7.89841284627803,0.5253704684816188,1.3041912224234073,0.6782907155942598,200.0,36800.0,0.007429999105256357,0.024657288025202447,0.0,0.5,0.008690510466825696,103.33016945055753,1,-0.035277519027496866
1984,2,56,mixture,5833,105,101,8195.724149513857,True,,,,,9.475899284848925,8.041328388852689,0.5242704018958444,1.3405588887924738,0.6259747313352549,200.0,36800.0,0.007618833792203407,0.027169135841527376,0.0,0.0,nan,nan,0,nan
1984,2,57,mixture,5786,134,94,8150.411570406819,True,,,,,9.420931014724092,7.804915475696757,0.561813442315443,1.4325401691272688,0.6887835961133317,200.0,36800.0,0.012473575642628187,0.02699185315658246,0.0,0.0,nan,nan,0,nan
1984,2,58,mixture,5515,93,97,7690.502859148825,True,,,,,9.467515176004254,7.980252847895914,0.5283171093341003,1.357284308263214,0.6500953422764293,200.0,36800.0,0.0084256417432206,0.02637747656791458,0.0,0.0,nan,nan,0,nan
