sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
female,1920,extrap_back,8.373007,0.154286,-0.012069,0.000000,8.095254,0.192906,-0.012069,0.000000
female,1921,extrap_back,8.394832,0.154286,-0.012069,0.000000,8.117078,0.192906,-0.012069,0.000000
female,1922,extrap_back,8.416656,0.154286,-0.012069,0.000000,8.138902,0.192906,-0.012069,0.000000
female,1923,extrap_back,8.438480,0.154286,-0.012069,0.000000,8.160726,0.192906,-0.012069,0.000000
female,1924,extrap_back,8.460304,0.154286,-0.012069,0.000000,8.182551,0.192906,-0.012069,0.000000
female,1925,extrap_back,8.482128,0.154286,-0.012069,0.000000,8.204375,0.192906,-0.012069,0.000000
female,1926,extrap_back,8.503953,0.154286,-0.012069,0.000000,8.226199,0.192906,-0.012069,0.000000
female,1927,extrap_back,8.525777,0.154286,-0.012069,0.000000,8.248023,0.192906,-0.012069,0.000000
female,1928,extrap_back,8.547601,0.154286,-0.012069,0.000000,8.269847,0.192906,-0.012069,0.000000
female,1929,extrap_back,8.569425,0.154286,-0.012069,0.000000,8.291672,0.192906,-0.012069,0.000000
female,1930,extrap_back,8.591249,0.154286,-0.012069,0.000000,8.313496,0.192906,-0.012069,0.000000
female,1931,extrap_back,8.613074,0.154286,-0.012069,0.000000,8.335320,0.192906,-0.012069,0.000000
female,1932,extrap_back,8.634898,0.154286,-0.012069,0.000000,8.357144,0.192906,-0.012069,0.000000
