sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
female,1935,extrap_back,8.655612,0.206242,-0.018192,0.000000,8.279054,0.264455,-0.018192,0.000000
female,1936,extrap_back,8.677436,0.206242,-0.018192,0.000000,8.300878,0.264455,-0.018192,0.000000
female,1937,extrap_back,8.699260,0.206242,-0.018192,0.000000,8.322702,0.264455,-0.018192,0.000000
female,1938,extrap_back,8.633604,0.206242,-0.018192,0.000000,8.257046,0.264455,-0.018192,0.000000
female,1939,extrap_back,8.706547,0.206242,-0.018192,0.000000,8.329989,0.264455,-0.018192,0.000000
female,1940,extrap_back,8.753803,0.206242,-0.018192,0.000000,8.377246,0.264455,-0.018192,0.000000
female,1941,extrap_back,8.789321,0.206242,-0.018192,0.000000,8.412763,0.264455,-0.018192,0.000000
female,1942,extrap_back,8.794822,0.206242,-0.018192,0.000000,8.418265,0.264455,-0.018192,0.000000
female,1943,extrap_back,8.859463,0.206242,-0.018192,0.000000,8.482905,0.264455,-0.018192,0.000000
female,1944,extrap_back,8.882981,0.206242,-0.018192,0.000000,8.506424,0.264455,-0.018192,0.000000
female,1945,extrap_back,8.818305,0.206242,-0.018192,0.000000,8.441747,0.264455,-0.018192,0.000000
female,1946,extrap_back,8.801667,0.206242,-0.018192,0.000000,8.425109,0.264455,-0.018192,0.000000
female,1947,extrap_back,8.856559,0.206242,-0.018192,0.000000,8.480002,0.264455,-0.018192,0.000000
female,1948,extrap_back,8.901053,0.206242,-0.018192,0.000000,8.524496,0.264455,-0.018192,0.000000
female,1949,extrap_back,8.932503,0.206242,-0.018192,0.000000,8.555945,0.264455,-0.018192,0.000000
female,1950,extrap_back,8.982975,0.206242,-0.018192,0.000000,8.606417,0.264455,-0.018192,0.000000
female,1951,extrap_back,9.036259,0.206242,-0.018192,0.000000,8.659701,0.264455,-0.018192,0.000000
female,1952,extrap_back,9.062398,0.206242,-0.018192,0.000000,8.685840,0.264455,-0.018192,0.000000
female,1953,extrap_back,9.106996,0.206242,-0.018192,0.000000,8.730439,0.264455,-0.018192,0.000000
female,1954,extrap_back,9.112559,0.206242,-0.018192,0.000000,8.736002,0.264455,-0.018192,0.000000
female,1955,extrap_back,9.150579,0.206242,-0.018192,0.000000,8.774021,0.264455,-0.018192,0.000000
female,1956,extrap_back,9.194843,0.206242,-0.018192,0.000000,8.818285,0.264455,-0.018192,0.000000
female,1957,fit,9.200194,0.206131,-0.005139,0.000000,8.857229,0.222576,-0.005139,0.000000
female,1958,fit,9.199266,0.203038,-0.000106,0.000000,8.874134,0.203377,-0.000106,0.000000
female,1959,fit,9.259754,0.209485,-0.022133,0.000000,8.867918,0.280311,-0.022133,0.000000
female,1960,fit,9.244535,0.210600,-0.034874,0.000000,8.818298,0.322197,-0.034874,0.000000
female,1961,fit,9.210976,0.201956,-0.028706,0.000000,8.814359,0.293815,-0.028706,0.000000
female,1962,fit,9.240824,0.170071,0.005189,0.000000,8.981994,0.153466,0.005189,0.000000
female,1963,fit,9.343777,0.216600,-0.021033,0.000000,8.943373,0.283906,-0.021033,0.000000
female,1964,fit,9.284971,0.207285,-0.004434,0.000000,8.941964,0.221474,-0.004434,0.000000
female,1965,fit,9.317802,0.186052,-0.023420,0.000000,8.960164,0.260996,-0.023420,0.000000
female,1966,fit,9.366728,0.175682,-0.016364,0.000000,9.043745,0.228047,-0.016364,0.000000
female,1967,fit,9.360775,0.176846,0.005813,0.000000,9.092703,0.158244,0.005813,0.000000
female,1968,fit,9.327617,0.158807,0.008990,0.000000,9.096540,0.130039,0.008990,0.000000
female,1969,fit,9.396240,0.209671,0.021384,0.000000,9.115509,0.141242,0.021384,0.000000
female,1970,fit,9.429901,0.210173,0.019441,0.000000,9.143393,0.147962,0.019441,0.000000
female,1971,fit,9.475708,0.200438,-0.004877,0.000000,9.142522,0.216044,-0.004877,0.000000
female,1972,fit,9.483144,0.223874,0.007310,0.000000,9.143659,0.200482,0.007310,0.000000
female,1973,fit,9.514847,0.242688,-0.004676,0.000000,9.114576,0.257651,-0.004676,0.000000
female,1974,fit,9.563204,0.217352,-0.024782,0.000000,9.151999,0.296654,-0.024782,0.000000
female,1975,fit,9.580069,0.223245,-0.007771,0.000000,9.202983,0.248112,-0.007771,0.000000
female,1976,fit,9.613532,0.222624,-0.015630,0.000000,9.217321,0.272640,-0.015630,0.000000
female,1977,fit,9.601763,0.213069,-0.010199,0.000000,9.234743,0.245706,-0.010199,0.000000
female,1978,fit,9.582053,0.203769,-0.001484,0.000000,9.252224,0.208518,-0.001484,0.000000
female,1979,fit,9.610713,0.199043,-0.011450,0.000000,9.262932,0.235683,-0.011450,0.000000
female,1980,fit,9.599387,0.153079,-0.000529,0.000000,9.353106,0.154772,-0.000529,0.000000
female,1981,fit,9.630887,0.194080,-0.011900,0.000000,9.289895,0.232160,-0.011900,0.000000
female,1982,fit,9.621862,0.179798,-0.002115,0.000000,9.328771,0.186566,-0.002115,0.000000
female,1983,fit,9.660963,0.172000,-0.013635,0.000000,9.350857,0.215632,-0.013635,0.000000
female,1984,extrap_fwd,9.671604,0.179600,-0.007926,0.000000,9.363954,0.204963,-0.007926,0.000000
female,1985,extrap_fwd,9.679975,0.179600,-0.007926,0.000000,9.372325,0.204963,-0.007926,0.000000
female,1986,extrap_fwd,9.705217,0.179600,-0.007926,0.000000,9.397567,0.204963,-0.007926,0.000000
female,1987,extrap_fwd,9.725387,0.179600,-0.007926,0.000000,9.417737,0.204963,-0.007926,0.000000
female,1988,extrap_fwd,9.739723,0.179600,-0.007926,0.000000,9.432073,0.204963,-0.007926,0.000000
female,1989,extrap_fwd,9.739743,0.179600,-0.007926,0.000000,9.432093,0.204963,-0.007926,0.000000
female,1990,extrap_fwd,9.730418,0.179600,-0.007926,0.000000,9.422768,0.204963,-0.007926,0.000000
female,1991,extrap_fwd,9.723385,0.179600,-0.007926,0.000000,9.415735,0.204963,-0.007926,0.000000
female,1992,extrap_fwd,9.745225,0.179600,-0.007926,0.000000,9.437575,0.204963,-0.007926,0.000000
female,1993,extrap_fwd,9.740401,0.179600,-0.007926,0.000000,9.432751,0.204963,-0.007926,0.000000
female,1994,extrap_fwd,9.760501,0.179600,-0.007926,0.000000,9.452851,0.204963,-0.007926,0.000000
female,1995,extrap_fwd,9.781986,0.179600,-0.007926,0.000000,9.474336,0.204963,-0.007926,0.000000
female,1996,extrap_fwd,9.797229,0.179600,-0.007926,0.000000,9.489578,0.204963,-0.007926,0.000000
female,1997,extrap_fwd,9.834006,0.179600,-0.007926,0.000000,9.526356,0.204963,-0.007926,0.000000
female,1998,extrap_fwd,9.886675,0.179600,-0.007926,0.000000,9.579024,0.204963,-0.007926,0.000000
female,1999,extrap_fwd,9.923301,0.179600,-0.007926,0.000000,9.615651,0.204963,-0.007926,0.000000
female,2000,extrap_fwd,9.952471,0.179600,-0.007926,0.000000,9.644821,0.204963,-0.007926,0.000000
female,2001,extrap_fwd,9.949416,0.179600,-0.007926,0.000000,9.641766,0.204963,-0.007926,0.000000
female,2002,extrap_fwd,9.943252,0.179600,-0.007926,0.000000,9.635602,0.204963,-0.007926,0.000000
female,2003,extrap_fwd,9.951828,0.179600,-0.007926,0.000000,9.644178,0.204963,-0.007926,0.000000
female,2004,extrap_fwd,9.973825,0.179600,-0.007926,0.000000,9.666175,0.204963,-0.007926,0.000000
female,2005,extrap_fwd,9.986368,0.179600,-0.007926,0.000000,9.678718,0.204963,-0.007926,0.000000
female,2006,extrap_fwd,10.009113,0.179600,-0.007926,0.000000,9.701462,0.204963,-0.007926,0.000000
female,2007,extrap_fwd,10.026161,0.179600,-0.007926,0.000000,9.718511,0.204963,-0.007926,0.000000
female,2008,extrap_fwd,10.016368,0.179600,-0.007926,0.000000,9.708718,0.204963,-0.007926,0.000000
female,2009,extrap_fwd,9.996511,0.179600,-0.007926,0.000000,9.688861,0.204963,-0.007926,0.000000
female,2010,extrap_fwd,10.004393,0.179600,-0.007926,0.000000,9.696743,0.204963,-0.007926,0.000000
female,2011,extrap_fwd,10.010653,0.179600,-0.007926,0.000000,9.703003,0.204963,-0.007926,0.000000
female,2012,extrap_fwd,10.027967,0.179600,-0.007926,0.000000,9.720317,0.204963,-0.007926,0.000000
female,2013,extrap_fwd,10.023776,0.179600,-0.007926,0.000000,9.716126,0.204963,-0.007926,0.000000
female,2014,extrap_fwd,10.046770,0.179600,-0.007926,0.000000,9.739120,0.204963,-0.007926,0.000000
female,2015,extrap_fwd,10.077151,0.179600,-0.007926,0.000000,9.769501,0.204963,-0.007926,0.000000
female,2016,extrap_fwd,10.079372,0.179600,-0.007926,0.000000,9.771722,0.204963,-0.007926,0.000000
female,2017,extrap_fwd,10.096025,0.179600,-0.007926,0.000000,9.788375,0.204963,-0.007926,0.000000
female,2018,extrap_fwd,10.111756,0.179600,-0.007926,0.000000,9.804106,0.204963,-0.007926,0.000000
female,2019,extrap_fwd,10.131020,0.179600,-0.007926,0.000000,9.823370,0.204963,-0.007926,0.000000
female,2020,extrap_fwd,10.149404,0.179600,-0.007926,0.000000,9.841754,0.204963,-0.007926,0.000000
female,2021,extrap_fwd,10.197831,0.179600,-0.007926,0.000000,9.890181,0.204963,-0.007926,0.000000
female,2022,extrap_fwd,10.184563,0.179600,-0.007926,0.000000,9.876913,0.204963,-0.007926,0.000000
female,2023,extrap_fwd,10.186062,0.179600,-0.007926,0.000000,9.878412,0.204963,-0.007926,0.000000
female,2024,extrap_fwd,10.197991,0.179600,-0.007926,0.000000,9.890341,0.204963,-0.007926,0.000000
female,2025,extrap_fwd,10.214061,0.179600,-0.007926,0.000000,9.906411,0.204963,-0.007926,0.000000
female,2026,extrap_fwd,10.230524,0.179600,-0.007926,0.000000,9.922874,0.204963,-0.007926,0.000000
female,2027,extrap_fwd,10.246791,0.179600,-0.007926,0.000000,9.939141,0.204963,-0.007926,0.000000
female,2028,extrap_fwd,10.262369,0.179600,-0.007926,0.000000,9.954719,0.204963,-0.007926,0.000000
female,2029,extrap_fwd,10.278243,0.179600,-0.007926,0.000000,9.970593,0.204963,-0.007926,0.000000
female,2030,extrap_fwd,10.293821,0.179600,-0.007926,0.000000,9.986171,0.204963,-0.007926,0.000000
female,2031,extrap_fwd,10.309103,0.179600,-0.007926,0.000000,10.001453,0.204963,-0.007926,0.000000
female,2032,extrap_fwd,10.322316,0.179600,-0.007926,0.000000,10.014666,0.204963,-0.007926,0.000000
female,2033,extrap_fwd,10.334640,0.179600,-0.007926,0.000000,10.026990,0.204963,-0.007926,0.000000
female,2034,extrap_fwd,10.346865,0.179600,-0.007926,0.000000,10.039215,0.204963,-0.007926,0.000000
female,2035,extrap_fwd,10.359090,0.179600,-0.007926,0.000000,10.051439,0.204963,-0.007926,0.000000
female,2036,extrap_fwd,10.371314,0.179600,-0.007926,0.000000,10.063664,0.204963,-0.007926,0.000000
female,2037,extrap_fwd,10.383539,0.179600,-0.007926,0.000000,10.075889,0.204963,-0.007926,0.000000
female,2038,extrap_fwd,10.395666,0.179600,-0.007926,0.000000,10.088016,0.204963,-0.007926,0.000000
female,2039,extrap_fwd,10.407792,0.179600,-0.007926,0.000000,10.100142,0.204963,-0.007926,0.000000
female,2040,extrap_fwd,10.419720,0.179600,-0.007926,0.000000,10.112070,0.204963,-0.007926,0.000000
female,2041,extrap_fwd,10.431451,0.179600,-0.007926,0.000000,10.123801,0.204963,-0.007926,0.000000
female,2042,extrap_fwd,10.442985,0.179600,-0.007926,0.000000,10.135334,0.204963,-0.007926,0.000000
female,2043,extrap_fwd,10.454419,0.179600,-0.007926,0.000000,10.146769,0.204963,-0.007926,0.000000
female,2044,extrap_fwd,10.465656,0.179600,-0.007926,0.000000,10.158006,0.204963,-0.007926,0.000000
female,2045,extrap_fwd,10.476694,0.179600,-0.007926,0.000000,10.169044,0.204963,-0.007926,0.000000
female,2046,extrap_fwd,10.487634,0.179600,-0.007926,0.000000,10.179984,0.204963,-0.007926,0.000000
female,2047,extrap_fwd,10.498574,0.179600,-0.007926,0.000000,10.190924,0.204963,-0.007926,0.000000
female,2048,extrap_fwd,10.509514,0.179600,-0.007926,0.000000,10.201864,0.204963,-0.007926,0.000000
female,2049,extrap_fwd,10.520454,0.179600,-0.007926,0.000000,10.212804,0.204963,-0.007926,0.000000
female,2050,extrap_fwd,10.531394,0.179600,-0.007926,0.000000,10.223744,0.204963,-0.007926,0.000000
female,2051,extrap_fwd,10.542334,0.179600,-0.007926,0.000000,10.234684,0.204963,-0.007926,0.000000
female,2052,extrap_fwd,10.553274,0.179600,-0.007926,0.000000,10.245624,0.204963,-0.007926,0.000000
female,2053,extrap_fwd,10.564214,0.179600,-0.007926,0.000000,10.256564,0.204963,-0.007926,0.000000
female,2054,extrap_fwd,10.575154,0.179600,-0.007926,0.000000,10.267504,0.204963,-0.007926,0.000000
female,2055,extrap_fwd,10.585995,0.179600,-0.007926,0.000000,10.278345,0.204963,-0.007926,0.000000
female,2056,extrap_fwd,10.596935,0.179600,-0.007926,0.000000,10.289285,0.204963,-0.007926,0.000000
female,2057,extrap_fwd,10.607875,0.179600,-0.007926,0.000000,10.300225,0.204963,-0.007926,0.000000
female,2058,extrap_fwd,10.618914,0.179600,-0.007926,0.000000,10.311264,0.204963,-0.007926,0.000000
female,2059,extrap_fwd,10.630051,0.179600,-0.007926,0.000000,10.322401,0.204963,-0.007926,0.000000
female,2060,extrap_fwd,10.641189,0.179600,-0.007926,0.000000,10.333539,0.204963,-0.007926,0.000000
female,2061,extrap_fwd,10.652426,0.179600,-0.007926,0.000000,10.344776,0.204963,-0.007926,0.000000
female,2062,extrap_fwd,10.663662,0.179600,-0.007926,0.000000,10.356012,0.204963,-0.007926,0.000000
female,2063,extrap_fwd,10.674899,0.179600,-0.007926,0.000000,10.367249,0.204963,-0.007926,0.000000
female,2064,extrap_fwd,10.686235,0.179600,-0.007926,0.000000,10.378584,0.204963,-0.007926,0.000000
female,2065,extrap_fwd,10.697570,0.179600,-0.007926,0.000000,10.389920,0.204963,-0.007926,0.000000
female,2066,extrap_fwd,10.708906,0.179600,-0.007926,0.000000,10.401255,0.204963,-0.007926,0.000000
female,2067,extrap_fwd,10.720241,0.179600,-0.007926,0.000000,10.412591,0.204963,-0.007926,0.000000
female,2068,extrap_fwd,10.731577,0.179600,-0.007926,0.000000,10.423926,0.204963,-0.007926,0.000000
female,2069,extrap_fwd,10.742912,0.179600,-0.007926,0.000000,10.435262,0.204963,-0.007926,0.000000
female,2070,extrap_fwd,10.754248,0.179600,-0.007926,0.000000,10.446598,0.204963,-0.007926,0.000000
female,2071,extrap_fwd,10.765583,0.179600,-0.007926,0.000000,10.457933,0.204963,-0.007926,0.000000
female,2072,extrap_fwd,10.776820,0.179600,-0.007926,0.000000,10.469170,0.204963,-0.007926,0.000000
female,2073,extrap_fwd,10.788056,0.179600,-0.007926,0.000000,10.480406,0.204963,-0.007926,0.000000
female,2074,extrap_fwd,10.799293,0.179600,-0.007926,0.000000,10.491643,0.204963,-0.007926,0.000000
female,2075,extrap_fwd,10.810628,0.179600,-0.007926,0.000000,10.502978,0.204963,-0.007926,0.000000
female,2076,extrap_fwd,10.821964,0.179600,-0.007926,0.000000,10.514314,0.204963,-0.007926,0.000000
female,2077,extrap_fwd,10.833300,0.179600,-0.007926,0.000000,10.525649,0.204963,-0.007926,0.000000
female,2078,extrap_fwd,10.844635,0.179600,-0.007926,0.000000,10.536985,0.204963,-0.007926,0.000000
female,2079,extrap_fwd,10.855872,0.179600,-0.007926,0.000000,10.548222,0.204963,-0.007926,0.000000
female,2080,extrap_fwd,10.867108,0.179600,-0.007926,0.000000,10.559458,0.204963,-0.007926,0.000000
female,2081,extrap_fwd,10.878345,0.179600,-0.007926,0.000000,10.570695,0.204963,-0.007926,0.000000
female,2082,extrap_fwd,10.889582,0.179600,-0.007926,0.000000,10.581931,0.204963,-0.007926,0.000000
female,2083,extrap_fwd,10.900818,0.179600,-0.007926,0.000000,10.593168,0.204963,-0.007926,0.000000
female,2084,extrap_fwd,10.912055,0.179600,-0.007926,0.000000,10.604405,0.204963,-0.007926,0.000000
female,2085,extrap_fwd,10.923291,0.179600,-0.007926,0.000000,10.615641,0.204963,-0.007926,0.000000
female,2086,extrap_fwd,10.934528,0.179600,-0.007926,0.000000,10.626878,0.204963,-0.007926,0.000000
female,2087,extrap_fwd,10.945765,0.179600,-0.007926,0.000000,10.638115,0.204963,-0.007926,0.000000
female,2088,extrap_fwd,10.957001,0.179600,-0.007926,0.000000,10.649351,0.204963,-0.007926,0.000000
female,2089,extrap_fwd,10.968238,0.179600,-0.007926,0.000000,10.660588,0.204963,-0.007926,0.000000
female,2090,extrap_fwd,10.979376,0.179600,-0.007926,0.000000,10.671726,0.204963,-0.007926,0.000000
female,2091,extrap_fwd,10.990513,0.179600,-0.007926,0.000000,10.682863,0.204963,-0.007926,0.000000
female,2092,extrap_fwd,11.001651,0.179600,-0.007926,0.000000,10.694001,0.204963,-0.007926,0.000000
female,2093,extrap_fwd,11.012789,0.179600,-0.007926,0.000000,10.705139,0.204963,-0.007926,0.000000
female,2094,extrap_fwd,11.023927,0.179600,-0.007926,0.000000,10.716277,0.204963,-0.007926,0.000000
female,2095,extrap_fwd,11.035064,0.179600,-0.007926,0.000000,10.727414,0.204963,-0.007926,0.000000
female,2096,extrap_fwd,11.046202,0.179600,-0.007926,0.000000,10.738552,0.204963,-0.007926,0.000000
female,2097,extrap_fwd,11.057340,0.179600,-0.007926,0.000000,10.749690,0.204963,-0.007926,0.000000
female,2098,extrap_fwd,11.068478,0.179600,-0.007926,0.000000,10.760828,0.204963,-0.007926,0.000000
female,2099,extrap_fwd,11.079615,0.179600,-0.007926,0.000000,10.771965,0.204963,-0.007926,0.000000
female,2100,extrap_fwd,11.090753,0.179600,-0.007926,0.000000,10.783103,0.204963,-0.007926,0.000000
female,2101,extrap_fwd,11.101891,0.179600,-0.007926,0.000000,10.794241,0.204963,-0.007926,0.000000
female,2102,extrap_fwd,11.113029,0.179600,-0.007926,0.000000,10.805379,0.204963,-0.007926,0.000000
female,2103,extrap_fwd,11.124166,0.179600,-0.007926,0.000000,10.816516,0.204963,-0.007926,0.000000
female,2104,extrap_fwd,11.135304,0.179600,-0.007926,0.000000,10.827654,0.204963,-0.007926,0.000000
female,2105,extrap_fwd,11.146442,0.179600,-0.007926,0.000000,10.838792,0.204963,-0.007926,0.000000
